permanent_id,title,brand,category,subcategory,price,volume,price_index,alcohol_content,country,url,thumbnail_url,image_url,rating,reviews,out_of_stock,description,is_buyable,stock_min,stock_max,stock_avg,stock_turnover_rate,total_annual_sales
24540,Garage Wine Co. Truquilemu Vineyard Lot 108 Dry Farmed Old Vines Syrah 2019,Garage Wine Co.,Wine,Red Wine,38.1,750,0.35034482758621,14.5,Chile,https://www.lcbo.com/en/garage-wine-co-truquilemu-vineyard-lot-108-dry-farmed-old-vines-syrah-24540,https://aem.lcbo.com/content/dam/lcbo/products/0/2/4/5/024540.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/2/4/5/024540.jpg.thumb.1280.1280.png,,0,False,"Grown on the weathered granite soils of the Coastal Range in Truquilemu, this 100% syrah from young vineyards has all the character of the local reds - especially Mediterranean varieties such as carignan or this syrah - with their firm acidity, their tense, wild tannins, and the influence of the sea (about 30 kilometers away) doing its thing in a hard, vertical wine. One to cellar for at least five years. Score - 94. (Patricio Tapia, guiadescorchados.cl, 2022)",1,88,359,219.08333333333334,2.6519589197413462,581
24545,Garage Wine Co. Truquilemu Vineyard Lot 77 Dry Farrmed Old Vines Field-blend Carignan 2016,Garage Wine Co.,Wine,Red Wine,89.0,750,0.8183908045977,14.5,Chile,https://www.lcbo.com/en/garage-wine-co-truquilemu-vineyard-lot-77-dry-farrmed-old-vines-field-blend-carignan-24545,https://aem.lcbo.com/content/dam/lcbo/products/0/2/4/5/024545.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/2/4/5/024545.jpg.thumb.1280.1280.png,,0,False,"The really grand and elegant 2016 Truquilemu Vineyard starts off quite shy and takes some time to open up in the glass. They used a little more stems for the fermentation (stems are added rather than using the full clusters), as they don't like carbonic maceration. This is characterful, floral, subtle and really elegant while keeping the varietal profile. The tannins are very fine grained, and the palate feels really balanced. This has to be the stuff wine dreams are made of! Drink date: 2018-2028. Score - 97. (Luis Gutiérrez, robertparker.com, Oct. 31, 2018)",1,22,133,94.91666666666667,2.9394205443371377,279
24589,Mullineux Straw Wine 2023,Mullineux,Wine,White Wine,56.0,375,1.9911111111111,7.5,South Africa,https://www.lcbo.com/en/mullineux-straw-wine-24589,https://aem.lcbo.com/content/dam/lcbo/products/0/2/4/5/024589.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/2/4/5/024589.jpg.thumb.1280.1280.png,,0,False,"The 2023 Straw Wine comes from the same vineyard as usual, harvested from 45-year-old vines that produce high acidities. It underwent no malo due to the high natural concentration of malic acid during the four-week drying process on the farm. This has 335g/l residual sugar with a crucial 11g/l acidity. The bouquet is enticingly intense and beautifully defined, oozing with wild honey, quince and Clementine. The palate is impeccably balanced with a killer line of acidity that slices through the tangy honeyed fruit. Almost crystalline on the finish, it lingers long in the mouth with amazing purity. Drinking window: 2024-2055. Score - 97. (Neal Martin, vinous.com, Sept. 19, 2024)",1,37,228,151.66666666666666,2.6373626373626373,400
24628,Chateau Dereszla Frisco Sparkling Wine 2020,Dereszla Kft,Wine,Sparkling Wine,16.95,750,0.18833333333333,12.0,Hungary,https://www.lcbo.com/en/20-chateau-dereszla-frisco-sparkling-wine-24628,https://aem.lcbo.com/content/dam/lcbo/products/0/2/4/6/024628.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/2/4/6/024628.jpg.thumb.1280.1280.png,4.0,1,True,This is a very tasty semi-dry aereated white wine with pleasant bubbles. Very refreshing. Made of 2 native Tokaj wine grapes (Furmint and Harslevelu). Best enjoyed chilled.,1,0,836,498.9166666666667,2.475363287122098,1235
24757,Benaiga Natural Wine Carignan 2021,,Wine,Red Wine,15.25,750,0.1452380952381,14.0,Chile,https://www.lcbo.com/en/benaiga-natural-wine-carignan-24757,https://aem.lcbo.com/content/dam/lcbo/products/0/2/4/7/024757.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/2/4/7/024757.jpg.thumb.1280.1280.png,4.0,1,True,"This juicy, bright wine was fermented with wild yeast in stainless steel to preserve the fine fruit tones. It shows ripe red and black fruit, dark chocolate, good intensity and concentration and soft, caressing tannins. This will cellar for another 2+ years and will be great tonight with massaman curry, grilled mushroom burgers or ribs.",1,0,1075,570.0833333333334,1.9558544072504018,1115
24782,Jeremy Wine Company Chocolate Fortified Wine,,Wine,Fortified Wine,33.15,500,0.34,19.5,United States,https://www.lcbo.com/en/jeremy-wine-company-chocolate-port-24782,https://aem.lcbo.com/content/dam/lcbo/products/0/2/4/7/024782.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/2/4/7/024782.jpg.thumb.1280.1280.png,,0,True,"Tempranillo, Touriga Nacional, Touriga Franca, Souzao, Bastardo, Tinta Cao, Zinfandel, and Petite Sirah. Silky chocolate on the palate with intense complex fruit flavours. Natural residual grape sugars complement the unsweetened cocoa that is blended into the port-style wine.",1,0,385,268.0,2.529850746268657,678
24783,Jeremy Wine Company Shenandoah Valley Tempranillo 2018,Jeremy Wine Company,Wine,Red Wine,31.65,750,0.26540880503145,15.9,United States,https://www.lcbo.com/en/18jeremy-wine-company-shenandoah-tempraniillo-24783,https://aem.lcbo.com/content/dam/lcbo/products/0/2/4/7/024783.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/2/4/7/024783.jpg.thumb.1280.1280.png,,0,False,"Blackberry, dark cherry and dried blueberries intertwined with aromas of rose petal, cedar, dried herbs and dark chocolate. Plush, full bodied tannins on the palate, finishing with rich plum, vanilla and cinnamon spice. Single vineyard: Spencer located in Amador County.",1,156,392,270.3333333333333,3.088779284833539,835
24784,Jeremy Wine Company Lodi Cabernet Sauvignon 2018,Jeremy Wine Company,Wine,Red Wine,38.45,750,0.34407158836689,14.9,United States,https://www.lcbo.com/en/18jeremy-wine-company-lodi-cabernet-sauvignon-24784,https://aem.lcbo.com/content/dam/lcbo/products/0/2/4/7/024784.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/2/4/7/024784.jpg.thumb.1280.1280.png,,0,True,"Clements Hills of Lodi AVA. Dense, dark cherry, blackberry, black currant, big soft tannins that wrap around your mouth with lingering elements of toasted vanilla and spice. A wine to make many Bordeaux producers jealous of this micro-climate. A generous wine for entertaining & lounging.",1,0,319,214.83333333333334,2.4577191621411947,528
24787,Jeremy Wine Company Lodi Barbera 2019,Jeremy Wine Company,Wine,Red Wine,31.65,750,0.27402597402597,15.4,United States,https://www.lcbo.com/en/19-jeremy-wine-company-lodi-barbera-24787,https://aem.lcbo.com/content/dam/lcbo/products/0/2/4/7/024787.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/2/4/7/024787.jpg.thumb.1280.1280.png,,0,False,"On the nose vivid lush cherry and black fruit mingle on the nose accented with soft aromatic hints of floral and sweet oak. Lush on the palate, with big soft tannins and dark ripe cherry finishing in lingering vanilla and cocoa.",1,133,467,268.75,2.853953488372093,767
24834,Angels Gate Snowangel Icewine Dosage Sparkling Riesling,Angels Gate,Wine,Sparkling Wine,29.95,750,0.3630303030303,11.0,Canada,https://www.lcbo.com/en/angels-gate-snowangel-icewine-dosage-sparkling-riesling-24834,https://aem.lcbo.com/content/dam/lcbo/products/0/2/4/8/024834.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/2/4/8/024834.jpg.thumb.1280.1280.png,,0,True,"Angels Gate is one of Ontario's most renowned producers of sparkling wines, and this is a new addition to their stable. It's made from Riesling harvested from a single vineyard and finished with a dose of Riesling Icewine. Expect a sweet-and-tangy interplay of citrus preserves, poached pear and applesauce, and pair with seafood tempura, spicy pork entrees or fruit desserts.",1,0,324,238.0,2.638655462184874,628
25111,Christopher Michael Northwest Winemakers Pinot Noir 2022,,Wine,Red Wine,21.95,750,0.21679012345679,13.5,United States,https://www.lcbo.com/en/christopher-michael-northwest-winemakers-pinot-noir-25111,https://aem.lcbo.com/content/dam/lcbo/products/0/2/5/1/025111.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/2/5/1/025111.jpg.thumb.1280.1280.png,5.0,1,True,"A collaborative effort from two goliath Oregon producers: Christopher Michael Wines and Underwood. Crafted to fuel wanderlust, this earthy Pinot Noir offers aromas of ripe red cherry, coffee, freshly turned earth and hints of leather. Bring a loved one for a nice hike and open this delicious red while you admire the scenery.",1,0,542,371.5,2.7133243606998656,1008
25333,Barreau OG Orange Wine Sémillon 2020,,Wine,White Wine,23.95,750,0.27768115942029,11.5,France,https://www.lcbo.com/en/barreau-og-semillion-25333,https://aem.lcbo.com/content/dam/lcbo/products/0/2/5/3/025333.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/2/5/3/025333.jpg.thumb.1280.1280.png,,0,True,"Sourced from 80-year-old vines and fermented with wild yeasts, this 100% Sémillon saw 40 days of skin contact; a process typically reserved for red wines. When applied to white wines, this maceration introduces the deep colour and unique flavour profile that distinguishes orange wines. This wine shows orange citrus, apple and peach, with good weight and texture. Pair with grilled veggies and grilled pork.",1,0,669,334.5833333333333,2.671980074719801,894
25372,JSC Sarajishvili 5 Stars Wine Brandy,,Spirits,Cognac & Brandy,32.95,500,0.16475,40.0,Georgia,https://www.lcbo.com/en/jsc-sarajishvili-5-stars-wine-brandy-25372,https://aem.lcbo.com/content/dam/lcbo/products/0/2/5/3/025372.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/2/5/3/025372.jpg.thumb.1280.1280.png,5.0,1,True,"This intense, fruity brandy is made by ageing eaux-de-vie in oak barrels. It has notes of grilled almonds, grape, and oak spice. Finely balanced.",1,0,375,257.1666666666667,2.51198963058976,646
25532,20000 Leguas Skin Contact Amber Wine 2020,Dominio de Punctum,Wine,White Wine,16.95,750,0.17384615384615,13.0,Spain,https://www.lcbo.com/en/20000-leguas-skin-contact-amber-wine-25532,https://aem.lcbo.com/content/dam/lcbo/products/0/2/5/5/025532.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/2/5/5/025532.jpg.thumb.1280.1280.png,,0,True,"This blend of Chardonnay, Viura and Verdejo saw 10-14 days of skin contact during fermentation; a process that gives orange wine its unique colour. The 20,000 Leguas is vibrant and fun, with lifted aromatics, tropical fruit, dried orange, apple and hazelnut. Try it with caramelized vegetables, or Georgian eggplant rolls with walnut filling.",1,0,841,479.6666666666667,3.0229325920778316,1450
25855,Kozlovic Teran Red Wine,,Wine,Red Wine,31.5,750,0.32307692307692,13.0,Croatia,https://www.lcbo.com/en/kozlovic-teran-25855,https://aem.lcbo.com/content/dam/lcbo/products/0/2/5/8/025855.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/2/5/8/025855.jpg.thumb.1280.1280.png,,0,True,"Deep violet colour. Intense on the nose with plenty of ripe black cherries, dried prunes and dark chocolate. Smoke and oak to add complexity. Dry on the palate, medium bodied with good tannic grip. Needs time to open. This is a perfect companion with grilled meat.",1,0,499,287.5833333333333,2.97305128948131,855
25926,Garage Wine Co. Pais Single Ferment Series 2021,,Wine,Red Wine,24.95,750,0.25589743589744,13.0,Chile,https://www.lcbo.com/en/garage-wine-co-pais-single-ferment-series-25926,https://aem.lcbo.com/content/dam/lcbo/products/0/2/5/9/025926.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/2/5/9/025926.jpg.thumb.1280.1280.png,,0,True,"Garage wine Co. is on a mission to revive one of Chile's most-planted grape varieties known as Pias.  A mineral-laden wine with notes of  wild, scrubby red fruits, accents of graphite & floral notes. Showing bright acidity & earthy tannins, this wine offers a unique insight into this historically significant grape variety.",1,0,653,337.3333333333333,2.9407114624505932,992
25927,Garage Wine Co. Old Vine Pale Truquilemu Vineyard 2020,,Wine,Red Wine,23.15,750,0.23383838383838,13.2,Chile,https://www.lcbo.com/en/garage-wine-co-old-vine-pale-truquilemu-vyd-25927,https://aem.lcbo.com/content/dam/lcbo/products/0/2/5/9/025927.jpg.thumb.319.319.png,https://aem.lcbo.com/content/dam/lcbo/products/0/2/5/9/025927.jpg.thumb.1280.1280.png,,0,True,"A cheeky light-bodied red with a very tasty palate: vivid notes of pomegranate, cranberries, wild strawberries and citrus with herbs that literally makes you hunger for food. Oily on the palate with crunchy berries plus linear acidity to match mid-weight phenolics. Carignan and Mataro blend.",1,0,724,394.3333333333333,2.918850380388842,1151
